temperature_2m,precipitation,snow_depth,pressure_msl,cloud_cover,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,date,hour,city
19.327002,0.0,0.0,1028.0,12.0,12.879752,18.057508,153.43501,156.50142,2023-06-10,10,Sundsvall
20.077002,0.0,0.0,1027.6,46.0,13.684735,19.66536,153.43501,156.2505,2023-06-10,11,Sundsvall
20.277,0.0,0.0,1027.5,61.0,12.031756,16.676977,141.07245,147.3391,2023-06-10,12,Sundsvall
20.727001,0.0,0.0,1027.1,54.0,12.984975,18.504139,136.12321,142.90709,2023-06-10,13,Sundsvall
20.327002,0.0,0.0,1026.7,46.0,13.004922,19.453327,131.63345,141.009,2023-06-10,14,Sundsvall
20.327002,0.0,0.0,1026.3,26.0,12.594856,19.995398,149.03632,156.66594,2023-06-10,15,Sundsvall
20.477001,0.0,0.0,1026.1,19.0,12.43434,19.829433,157.8905,164.19742,2023-06-10,16,Sundsvall
19.977001,0.0,0.0,1026.0,5.0,10.163227,16.946787,157.06787,167.73524,2023-06-10,17,Sundsvall
19.027,0.0,0.0,1025.8,11.0,8.4963045,18.782204,143.61555,167.82855,2023-06-10,18,Sundsvall
17.627,0.0,0.0,1026.0,0.0,10.105681,23.087763,184.08554,190.78426,2023-06-10,19,Sundsvall
16.227001,0.0,0.0,1026.1,0.0,10.931203,25.842384,197.24155,198.68744,2023-06-10,20,Sundsvall
14.927,0.0,0.0,1026.4,0.0,11.609651,26.89419,209.7448,207.93706,2023-06-10,21,Sundsvall
14.077,0.0,0.0,1026.5,0.0,11.592894,26.758923,216.15828,213.4763,2023-06-10,22,Sundsvall
13.227,0.0,0.0,1026.5,0.0,10.195057,24.693481,227.86247,224.40942,2023-06-10,23,Sundsvall
12.877,0.0,0.0,1026.7,0.0,11.384198,24.27265,235.30478,234.6598,2023-06-11,0,Sundsvall
10.677,0.0,0.0,1026.9,0.0,10.144082,22.38378,242.52565,242.19862,2023-06-11,1,Sundsvall
9.827,0.0,0.0,1027.2,0.0,10.30883,21.794127,245.22488,247.6713,2023-06-11,2,Sundsvall
10.577,0.0,0.0,1027.2,0.0,8.891344,20.150354,248.6293,251.24126,2023-06-11,3,Sundsvall
12.977,0.0,0.0,1027.1,0.0,6.792466,17.072504,237.99466,245.05612,2023-06-11,4,Sundsvall
16.077,0.0,0.0,1027.0,0.0,5.0911684,10.44,224.9999,226.39711,2023-06-11,5,Sundsvall
18.877,0.0,0.0,1026.7,0.0,6.9153743,10.799999,218.65984,216.86998,2023-06-11,6,Sundsvall
21.227001,0.0,0.0,1026.3,0.0,10.182337,15.072783,224.9999,220.15593,2023-06-11,7,Sundsvall
22.727001,0.0,0.0,1025.9,30.0,12.4811535,17.884428,236.76828,229.89915,2023-06-11,8,Sundsvall
23.827002,0.0,0.0,1025.4,4.0,12.682018,17.84816,235.40765,228.27058,2023-06-11,9,Sundsvall
24.777,0.0,0.0,1024.9,8.0,12.313894,17.057314,232.12495,225.85501,2023-06-11,10,Sundsvall
25.477001,0.0,0.0,1024.4,32.0,11.457958,16.075521,223.72705,214.04597,2023-06-11,11,Sundsvall
23.827002,0.0,0.0,1024.7,28.0,12.661564,18.782204,194.82652,192.17145,2023-06-11,12,Sundsvall
24.327002,0.0,0.0,1024.2,79.0,12.979984,19.201874,183.17976,186.45872,2023-06-11,13,Sundsvall
24.227001,0.0,0.0,1023.7,100.0,13.722565,20.523155,175.4861,181.00507,2023-06-11,14,Sundsvall
23.927,0.0,0.0,1023.3,98.0,13.627795,20.598795,167.79955,174.98697,2023-06-11,15,Sundsvall
22.877,0.0,0.0,1022.8,76.0,13.854155,21.659918,155.43285,164.57777,2023-06-11,16,Sundsvall
21.927,0.0,0.0,1022.4,19.0,11.435313,20.082708,151.8215,165.4655,2023-06-11,17,Sundsvall
20.627,0.0,0.0,1022.5,6.0,10.514218,23.087763,141.95291,169.21574,2023-06-11,18,Sundsvall
18.927,0.0,0.0,1022.6,8.0,11.631956,24.50381,158.19853,177.47394,2023-06-11,19,Sundsvall
17.527,0.0,0.0,1022.6,61.0,11.570515,26.932714,174.64427,188.45494,2023-06-11,20,Sundsvall
16.627,0.0,0.0,1022.7,96.0,11.269782,27.36947,206.56499,206.56499,2023-06-11,21,Sundsvall
16.127,0.0,0.0,1022.8,100.0,11.808878,27.943514,217.56866,218.19873,2023-06-11,22,Sundsvall
15.377,0.0,0.0,1022.9,100.0,11.808878,27.155552,232.43134,231.45879,2023-06-11,23,Sundsvall
15.077,0.0,0.0,1022.9,100.0,12.641076,26.141552,250.0168,247.3194,2023-06-12,0,Sundsvall
13.427,0.0,0.0,1023.1,100.0,11.043261,25.171696,250.9743,253.37917,2023-06-12,1,Sundsvall
13.026999,0.0,0.0,1023.3,100.0,10.495713,23.241617,247.8336,253.81071,2023-06-12,2,Sundsvall
13.327,0.0,0.0,1023.4,100.0,10.24578,21.67487,251.56496,258.50348,2023-06-12,3,Sundsvall
14.827,0.0,0.0,1023.4,100.0,7.928178,19.852295,267.3975,274.15958,2023-06-12,4,Sundsvall
16.727001,0.0,0.0,1023.1,100.0,6.4799995,10.105681,270.0,265.91446,2023-06-12,5,Sundsvall
19.027,0.0,0.0,1023.0,100.0,6.130579,8.707238,273.3664,262.8751,2023-06-12,6,Sundsvall
21.727001,0.0,0.0,1022.6,100.0,5.8048253,8.427383,262.8751,250.0168,2023-06-12,7,Sundsvall
24.077002,0.0,0.0,1022.2,100.0,7.172949,10.00256,252.47433,239.74365,2023-06-12,8,Sundsvall
26.027,0.0,0.0,1021.8,100.0,9.449572,12.904882,252.25523,239.85869,2023-06-12,9,Sundsvall
27.327002,0.0,0.0,1021.4,100.0,10.587917,14.654254,252.18102,242.176,2023-06-12,10,Sundsvall
27.777,0.0,0.0,1020.8,100.0,12.522619,17.238699,251.56496,241.29414,2023-06-12,11,Sundsvall
27.127,0.0,0.0,1020.7,99.0,10.182337,14.77755,224.9999,214.07724,2023-06-12,12,Sundsvall
27.427,0.0,0.0,1020.2,100.0,11.726277,16.766108,197.87878,194.93147,2023-06-12,13,Sundsvall
27.277,0.0,0.0,1019.6,98.0,11.901798,17.771753,183.46815,186.98096,2023-06-12,14,Sundsvall
27.077002,0.0,0.0,1019.2,100.0,10.805999,16.700275,181.9091,187.43132,2023-06-12,15,Sundsvall
26.677,0.0,0.0,1018.5,91.0,9.779817,16.039202,186.3401,189.0394,2023-06-12,16,Sundsvall
25.677,0.0,0.0,1017.9,75.0,13.797913,24.967499,164.87595,174.20729,2023-06-12,17,Sundsvall
23.977001,0.0,0.0,1017.6,20.0,14.512064,30.633865,172.87508,182.69423,2023-06-12,18,Sundsvall
22.777,0.0,0.0,1017.7,27.0,13.339445,27.607563,183.094,192.04256,2023-06-12,19,Sundsvall
21.277,0.0,0.0,1017.8,13.0,12.303366,28.512817,200.55612,204.62355,2023-06-12,20,Sundsvall
19.427,0.0,0.0,1017.8,11.0,11.212135,26.826641,222.39738,220.10085,2023-06-12,21,Sundsvall
18.077002,0.0,0.0,1018.1,51.0,11.631956,26.260265,248.19853,241.32695,2023-06-12,22,Sundsvall
17.027,0.0,0.0,1018.4,3.0,12.6462,27.729347,274.89902,271.48782,2023-06-12,23,Sundsvall
17.227001,0.0,0.0,1017.9,0.0,13.441071,26.700743,277.69595,273.8654,2023-06-13,0,Sundsvall
14.977,0.0,0.0,1018.4,0.0,11.298495,24.951921,292.47946,316.16904,2023-06-13,1,Sundsvall
15.377,0.0,0.0,1019.0,8.0,12.496718,27.059933,311.49637,326.94415,2023-06-13,2,Sundsvall
16.227001,0.0,0.0,1019.5,72.0,12.819235,26.161375,321.8427,325.65384,2023-06-13,3,Sundsvall
17.427,0.0,0.0,1019.7,94.0,9.686609,20.466246,311.98712,320.7106,2023-06-13,4,Sundsvall
18.477001,0.0,0.0,1019.9,55.0,12.738099,19.406637,317.29062,319.51407,2023-06-13,5,Sundsvall
19.927,0.0,0.0,1019.9,48.0,11.304229,16.992609,322.76508,323.61554,2023-06-13,6,Sundsvall
21.627,0.0,0.0,1020.1,13.0,10.233123,14.618837,320.7106,322.00122,2023-06-13,7,Sundsvall
23.327002,0.0,0.0,1020.1,16.0,10.739832,14.4,320.44037,323.13,2023-06-13,8,Sundsvall
25.227001,0.0,0.0,1020.0,19.0,11.720751,15.03835,317.4896,317.91092,2023-06-13,9,Sundsvall
27.127,0.0,0.0,1019.5,35.0,13.608762,17.713316,307.47626,307.56866,2023-06-13,10,Sundsvall
27.877,0.0,0.0,1019.2,53.0,16.075521,21.26744,304.046,303.9591,2023-06-13,11,Sundsvall
24.827002,0.0,0.0,1020.0,89.0,13.493999,18.584509,313.91916,314.21527,2023-06-13,12,Sundsvall
25.827002,0.0,0.0,1019.8,36.0,13.18308,18.671474,304.9921,303.9965,2023-06-13,13,Sundsvall
26.527,0.0,0.0,1019.5,100.0,9.0,12.88981,306.86996,305.9098,2023-06-13,14,Sundsvall
25.977001,0.0,0.0,1019.3,99.0,6.792466,9.220499,327.99466,321.34018,2023-06-13,15,Sundsvall
26.077002,0.0,0.0,1019.2,66.0,9.565437,13.570615,340.20102,338.19852,2023-06-13,16,Sundsvall
25.077002,0.0,0.0,1019.4,27.0,10.739833,16.171976,346.42953,343.1785,2023-06-13,17,Sundsvall
24.227001,0.0,0.0,1019.8,4.0,7.771331,12.979984,346.60748,340.55988,2023-06-13,18,Sundsvall
22.327002,0.0,0.0,1020.1,6.0,6.489992,12.24,3.179772,360.0,2023-06-13,19,Sundsvall
20.477001,0.0,0.0,1020.4,18.0,6.4799995,14.561099,360.0,8.530692,2023-06-13,20,Sundsvall
18.627,0.0,0.0,1020.9,98.0,8.39657,16.454008,329.03632,349.91946,2023-06-13,21,Sundsvall
16.277,0.0,0.0,1021.4,100.0,9.957108,20.140705,310.60123,335.72556,2023-06-13,22,Sundsvall
15.377,0.0,0.0,1021.5,68.0,9.422101,19.523155,313.4519,337.21756,2023-06-13,23,Sundsvall
13.377,0.0,0.0,1022.1,26.0,10.587917,18.075441,287.81897,315.80682,2023-06-14,0,Sundsvall
12.327,0.0,0.0,1022.5,22.0,10.464797,21.892027,296.56497,315.0001,2023-06-14,1,Sundsvall
11.927,0.0,0.0,1022.6,0.0,10.636766,21.382906,293.9625,315.0001,2023-06-14,2,Sundsvall
12.977,0.0,0.0,1022.7,0.0,9.659814,20.633371,296.56497,312.8789,2023-06-14,3,Sundsvall
15.077,0.0,0.0,1022.9,0.0,7.754637,22.66857,291.80148,316.93057,2023-06-14,4,Sundsvall
17.677,0.0,0.0,1022.7,0.0,6.9247384,12.031756,297.8972,308.92755,2023-06-14,5,Sundsvall
20.427,0.0,0.0,1022.8,5.0,6.3690495,8.913181,312.70938,316.63654,2023-06-14,6,Sundsvall
22.527,0.0,0.0,1022.7,9.0,6.1094027,7.8954163,315.0001,316.8476,2023-06-14,7,Sundsvall
24.327002,0.0,0.0,1022.6,15.0,6.989936,8.287822,304.50858,304.3804,2023-06-14,8,Sundsvall
26.027,0.0,0.0,1022.3,16.0,7.289445,8.587338,302.90524,303.02386,2023-06-14,9,Sundsvall
27.027,0.0,0.0,1021.8,15.0,4.1046314,4.39436,307.87503,304.9921,2023-06-14,10,Sundsvall
27.377,0.0,0.0,1021.6,55.0,1.9386592,1.9386592,68.19853,111.801476,2023-06-14,11,Sundsvall
26.877,0.0,0.0,1021.5,54.0,2.52,2.5455842,360.0,8.130019,2023-06-14,12,Sundsvall
27.677,0.0,0.0,1021.0,24.0,2.968636,3.2599385,75.96373,96.340096,2023-06-14,13,Sundsvall
27.527,0.0,0.0,1020.7,32.0,5.8048253,7.42159,119.74479,129.09386,2023-06-14,14,Sundsvall
27.127,0.0,0.0,1020.5,40.0,8.942214,12.181624,139.89915,145.84026,2023-06-14,15,Sundsvall
25.277,0.0,0.0,1020.4,30.0,13.479583,19.826164,145.88548,150.64235,2023-06-14,16,Sundsvall
23.877,0.0,0.0,1020.2,66.0,13.363711,20.326454,152.74475,157.06787,2023-06-14,17,Sundsvall
22.827002,0.0,0.0,1020.5,66.0,9.531505,18.129137,169.11452,173.15732,2023-06-14,18,Sundsvall
21.477001,0.0,0.0,1020.6,67.0,6.725354,14.764389,164.47583,178.60284,2023-06-14,19,Sundsvall
19.677,0.0,0.0,1020.8,13.0,8.699793,18.86139,204.44394,203.6294,2023-06-14,20,Sundsvall
17.727001,0.0,0.0,1021.0,0.0,10.685391,21.142147,237.38077,227.07004,2023-06-14,21,Sundsvall
16.377,0.0,0.0,1021.1,0.0,7.289444,19.272614,249.77505,237.20047,2023-06-14,22,Sundsvall
14.877,0.0,0.0,1021.1,0.0,4.6938257,11.966953,302.47116,276.91113,2023-06-14,23,Sundsvall
13.627,0.0,0.0,1021.5,16.0,9.021574,16.92383,298.61035,321.91116,2023-06-15,0,Sundsvall
12.427,0.0,0.0,1021.3,3.0,10.1887,17.873554,302.00534,341.2,2023-06-15,1,Sundsvall
12.927,0.0,0.0,1021.4,11.0,10.514218,22.55106,321.9529,343.3007,2023-06-15,2,Sundsvall
14.177,0.0,0.0,1021.6,0.0,9.449572,22.406927,319.63553,336.3179,2023-06-15,3,Sundsvall
16.527,0.0,0.0,1021.7,1.0,8.161764,20.073025,311.42358,327.45,2023-06-15,4,Sundsvall
19.077002,0.0,0.0,1021.6,8.0,6.638072,13.004922,310.60123,318.36655,2023-06-15,5,Sundsvall
21.627,0.0,0.0,1021.6,18.0,6.638072,9.793059,319.39877,323.97253,2023-06-15,6,Sundsvall
24.077002,0.0,0.0,1021.5,29.0,8.287822,10.948973,325.6196,332.5925,2023-06-15,7,Sundsvall
26.227001,0.0,0.0,1021.2,61.0,8.287822,10.787993,325.6196,334.2901,2023-06-15,8,Sundsvall
27.627,0.0,0.0,1021.0,100.0,5.8048253,6.151683,330.25522,339.44388,2023-06-15,9,Sundsvall
28.277,0.0,0.0,1020.6,100.0,2.8799999,2.968636,360.0,14.036275,2023-06-15,10,Sundsvall
28.477001,0.0,0.0,1020.3,91.0,4.0249224,4.73506,63.435013,81.25392,2023-06-15,11,Sundsvall
27.127,0.0,0.0,1020.5,100.0,7.968939,10.464797,108.43504,116.56499,2023-06-15,12,Sundsvall
26.227001,0.0,0.0,1020.5,98.0,13.684735,19.453327,125.36255,128.991,2023-06-15,13,Sundsvall
25.427,0.0,0.0,1020.3,82.0,13.746156,19.862083,135.0001,136.46873,2023-06-15,14,Sundsvall
25.527,0.0,0.0,1019.9,51.0,11.183201,16.992609,146.82147,143.61555,2023-06-15,15,Sundsvall
25.577002,0.0,0.0,1019.6,11.0,8.587338,13.392774,146.97614,143.74608,2023-06-15,16,Sundsvall
24.927,0.0,0.0,1019.1,5.0,7.386582,11.753876,136.97493,139.9698,2023-06-15,17,Sundsvall
23.577002,0.0,0.0,1019.0,2.0,5.3517847,11.4862,137.72638,147.80429,2023-06-15,18,Sundsvall
21.377,0.0,0.0,1019.1,1.0,4.6102495,10.144082,128.65984,152.52565,2023-06-15,19,Sundsvall
18.627,0.0,0.0,1019.2,5.0,5.0142193,11.304229,158.96242,189.16228,2023-06-15,20,Sundsvall
17.177,0.0,0.0,1019.1,33.0,5.634891,14.113652,243.43501,232.25313,2023-06-15,21,Sundsvall
16.577002,0.0,0.0,1018.9,79.0,8.427383,14.021525,250.0168,240.80261,2023-06-15,22,Sundsvall
14.627,0.0,0.0,1018.7,100.0,7.072878,13.627795,284.74362,257.79956,2023-06-15,23,Sundsvall
12.727,0.0,0.0,1019.1,100.0,5.3517847,12.144331,289.6539,281.9761,2023-06-16,0,Sundsvall
11.577,0.0,0.0,1019.0,96.0,5.8048253,11.525623,299.74478,308.65982,2023-06-16,1,Sundsvall
11.077,0.0,0.0,1019.0,89.0,5.634891,11.681987,296.56497,326.3099,2023-06-16,2,Sundsvall
11.627,0.0,0.0,1018.9,57.0,6.297428,9.565437,300.96368,340.20102,2023-06-16,3,Sundsvall
14.177,0.0,0.0,1018.6,54.0,3.7064266,7.42159,299.0545,337.1663,2023-06-16,4,Sundsvall
17.177,0.0,0.0,1018.7,55.0,0.35999998,2.968636,90.0,345.9637,2023-06-16,5,Sundsvall
19.977001,0.0,0.0,1018.6,56.0,1.0182338,1.609969,44.999897,63.435013,2023-06-16,6,Sundsvall
22.627,0.0,0.0,1018.4,70.0,0.35999998,2.0991426,90.0,120.96369,2023-06-16,7,Sundsvall
25.027,0.0,0.0,1018.2,74.0,2.0991426,3.6,120.96369,126.86999,2023-06-16,8,Sundsvall
26.477001,0.0,0.0,1018.1,45.0,5.00128,7.9932966,120.256355,125.837746,2023-06-16,9,Sundsvall
26.677,0.0,0.0,1018.0,76.0,8.0899935,11.808878,122.27562,127.568665,2023-06-16,10,Sundsvall
26.877,0.0,0.0,1017.6,33.0,9.885262,13.896187,123.11135,126.57312,2023-06-16,11,Sundsvall
25.727001,0.0,0.0,1017.7,10.0,12.10157,17.373497,120.37905,124.019394,2023-06-16,12,Sundsvall
26.177,0.0,0.0,1017.5,17.0,12.7279215,18.892282,118.7397,120.96369,2023-06-16,13,Sundsvall
24.977001,0.0,0.0,1017.3,32.0,13.70839,20.26899,119.93143,123.407845,2023-06-16,14,Sundsvall
23.677,0.0,0.0,1017.4,10.0,11.384198,16.418526,124.69522,127.875046,2023-06-16,15,Sundsvall
22.777,0.0,0.0,1017.4,2.0,9.021574,12.594856,118.61037,120.963684,2023-06-16,16,Sundsvall
21.727001,0.0,0.0,1017.1,2.0,7.4128532,10.883676,119.05451,124.21575,2023-06-16,17,Sundsvall
20.427,0.0,0.0,1017.3,0.0,6.151683,9.504273,110.55613,114.62355,2023-06-16,18,Sundsvall
18.127,0.0,0.0,1017.6,0.0,6.5693827,11.304229,99.46225,99.16227,2023-06-16,19,Sundsvall
15.677,0.0,0.0,1017.8,0.0,5.8048253,12.6462,97.12492,94.89901,2023-06-16,20,Sundsvall
14.026999,0.0,0.0,1017.7,0.0,5.154415,9.826088,65.22488,81.57312,2023-06-16,21,Sundsvall
13.577,0.0,0.0,1017.7,0.0,3.6,9.0,323.13,36.86999,2023-06-16,22,Sundsvall
12.977,0.0,0.0,1017.8,0.0,6.3690495,9.885262,312.70938,10.491434,2023-06-16,23,Sundsvall
11.077,0.0,0.0,1018.3,0.0,7.5942073,13.584932,354.55975,32.005356,2023-06-17,0,Sundsvall
11.077,0.0,0.0,1018.3,0.0,5.4119864,16.595179,3.8140097,40.601215,2023-06-17,1,Sundsvall
11.627,0.0,0.0,1018.3,0.0,5.634891,14.8257065,333.43503,29.054508,2023-06-17,2,Sundsvall
12.827,0.0,0.0,1018.1,0.0,5.8603754,13.441071,317.4896,20.37652,2023-06-17,3,Sundsvall
15.026999,0.0,0.0,1018.1,0.0,4.1046314,13.202726,285.25516,25.866312,2023-06-17,4,Sundsvall
17.377,0.0,0.0,1017.9,0.0,4.452954,7.42159,14.036275,22.833694,2023-06-17,5,Sundsvall
19.527,0.0,0.0,1017.8,0.0,5.8048253,8.891343,60.255207,58.240574,2023-06-17,6,Sundsvall
21.227001,0.0,0.0,1018.0,0.0,8.4042845,12.313893,80.13426,74.74483,2023-06-17,7,Sundsvall
22.477001,0.0,0.0,1018.1,0.0,10.948973,15.893093,80.53775,76.908104,2023-06-17,8,Sundsvall
23.577002,0.0,0.0,1018.1,0.0,12.429127,17.727943,79.99209,77.09259,2023-06-17,9,Sundsvall
24.127,0.0,0.0,1018.2,0.0,13.722565,19.959719,85.4861,82.7469,2023-06-17,10,Sundsvall
24.427,0.0,0.0,1018.0,0.0,14.77755,21.316135,87.20736,85.15609,2023-06-17,11,Sundsvall
24.077002,0.0,0.0,1018.5,0.0,14.113653,20.907913,95.85592,92.96088,2023-06-17,12,Sundsvall
24.477001,0.0,0.0,1018.4,0.0,13.979871,20.674158,101.88863,97.001175,2023-06-17,13,Sundsvall
24.227001,0.0,0.0,1018.3,0.0,13.493999,19.881649,99.21095,95.19434,2023-06-17,14,Sundsvall
23.827002,0.0,0.0,1018.1,0.0,13.039754,19.083395,96.340096,91.0809,2023-06-17,15,Sundsvall
23.127,0.0,0.0,1018.3,0.0,11.570515,17.28,95.355736,90.0,2023-06-17,16,Sundsvall
22.227001,0.0,0.0,1018.4,0.0,9.885262,14.77755,100.491425,92.79265,2023-06-17,17,Sundsvall
21.127,0.0,0.0,1018.6,0.0,6.725354,11.901798,105.52418,93.46816,2023-06-17,18,Sundsvall
19.377,0.0,0.0,1018.6,0.0,4.452954,10.948973,104.03627,80.53775,2023-06-17,19,Sundsvall
17.377,0.0,0.0,1018.6,0.0,5.154415,13.202726,114.775116,78.996506,2023-06-17,20,Sundsvall
15.526999,0.0,0.0,1019.1,100.0,5.315336,14.264361,118.30067,79.824554,2023-06-17,21,Sundsvall
13.577,0.0,0.0,1019.2,99.0,7.0911775,12.599998,66.037506,53.13002,2023-06-17,22,Sundsvall
13.526999,0.0,0.0,1019.1,100.0,4.198285,11.435313,329.03632,28.178495,2023-06-17,23,Sundsvall
11.977,0.0,0.0,1019.6,100.0,5.6920996,12.979984,341.56494,19.440128,2023-06-18,0,Sundsvall
11.177,0.0,0.0,1019.5,100.0,7.42159,13.661038,337.1663,18.435053,2023-06-18,1,Sundsvall
10.827,0.0,0.0,1019.7,100.0,8.0899935,13.979871,327.72437,11.888645,2023-06-18,2,Sundsvall
11.877,0.0,0.0,1019.5,99.0,7.729527,15.188415,332.24155,5.4402504,2023-06-18,3,Sundsvall
14.377,0.0,0.0,1019.4,99.0,6.9247384,15.5843,332.1028,6.6324186,2023-06-18,4,Sundsvall
17.527,0.0,0.0,1019.2,100.0,4.6938252,9.826088,355.60138,8.426887,2023-06-18,5,Sundsvall
20.077002,0.0,0.0,1019.1,100.0,5.95906,8.854829,25.016869,26.564985,2023-06-18,6,Sundsvall
22.077002,0.0,0.0,1019.1,100.0,6.193674,9.178235,35.537766,41.82009,2023-06-18,7,Sundsvall
23.677,0.0,0.0,1018.9,100.0,6.439876,8.854829,63.435013,63.435013,2023-06-18,8,Sundsvall
24.627,0.0,0.0,1018.7,100.0,9.028754,12.682018,85.42616,83.48029,2023-06-18,9,Sundsvall
24.427,0.0,0.0,1018.8,100.0,11.304229,15.905319,99.16227,95.19434,2023-06-18,10,Sundsvall
24.627,0.0,0.0,1018.8,100.0,11.304229,15.941944,99.16227,96.48298,2023-06-18,11,Sundsvall
24.777,0.0,0.0,1018.5,100.0,10.661107,14.973576,101.68935,99.68872,2023-06-18,12,Sundsvall
24.177,0.0,0.0,1018.5,100.0,12.413476,17.462782,106.85848,104.32276,2023-06-18,13,Sundsvall
22.577002,0.0,0.0,1018.7,100.0,12.181625,17.418196,108.970505,108.06056,2023-06-18,14,Sundsvall
22.377,0.0,0.0,1018.8,88.0,10.24578,14.458382,108.43504,108.886185,2023-06-18,15,Sundsvall
22.277,0.0,0.0,1018.7,26.0,8.12197,11.874544,102.80426,104.03627,2023-06-18,16,Sundsvall
21.927,0.0,0.0,1018.4,33.0,7.172949,10.137692,107.52566,106.50443,2023-06-18,17,Sundsvall
20.727001,0.0,0.0,1018.9,4.0,7.10031,10.315115,120.46546,119.24873,2023-06-18,18,Sundsvall
18.927,0.0,0.0,1019.0,57.0,4.829907,7.8954163,116.56499,114.22774,2023-06-18,19,Sundsvall
17.027,0.0,0.0,1019.0,100.0,3.2599385,5.771239,96.340096,86.423744,2023-06-18,20,Sundsvall
15.127,0.0,0.0,1019.3,99.0,4.3349743,6.0347,94.76356,72.64589,2023-06-18,21,Sundsvall
15.577,0.0,0.0,1019.4,100.0,3.319036,6.9247384,40.601215,62.10283,2023-06-18,22,Sundsvall
14.877,0.0,0.0,1019.3,98.0,3.4152596,6.489992,341.56494,56.3099,2023-06-18,23,Sundsvall
13.627,0.0,0.0,1019.4,100.0,3.319036,4.8965297,310.60123,53.972538,2023-06-19,0,Sundsvall
13.627,0.0,0.0,1019.3,96.0,6.6087217,9.6932955,330.64233,15.068549,2023-06-19,1,Sundsvall
13.377,0.0,0.0,1019.4,82.0,3.7064266,7.072878,299.0545,14.743609,2023-06-19,2,Sundsvall
13.727,0.0,0.0,1019.4,87.0,4.6800003,3.671294,292.6199,11.3098955,2023-06-19,3,Sundsvall
16.477001,0.0,0.0,1019.2,71.0,3.9763298,7.7043357,354.80566,37.405437,2023-06-19,4,Sundsvall
19.327002,0.0,0.0,1018.9,100.0,4.1046314,6.638072,37.875053,40.601215,2023-06-19,5,Sundsvall
21.477001,0.0,0.0,1018.8,100.0,6.162207,8.707238,83.29026,82.875084,2023-06-19,6,Sundsvall
23.227001,0.0,0.0,1018.6,99.0,7.9932976,11.252519,97.76508,97.35229,2023-06-19,7,Sundsvall
23.477001,0.0,0.0,1018.8,100.0,10.495713,15.042659,112.1664,111.03758,2023-06-19,8,Sundsvall
23.277,0.0,0.0,1018.8,100.0,11.165805,15.844089,110.77233,111.317986,2023-06-19,9,Sundsvall
24.077002,0.0,0.0,1018.7,100.0,9.504273,13.708391,114.62355,113.198616,2023-06-19,10,Sundsvall
25.027,0.0,0.0,1018.5,100.0,11.090103,16.279802,125.753975,125.095894,2023-06-19,11,Sundsvall
24.827002,0.0,0.0,1018.4,100.0,13.551501,19.681828,140.38934,140.19447,2023-06-19,12,Sundsvall
24.877,0.0,0.0,1018.3,100.0,12.287555,17.974781,148.17259,147.26479,2023-06-19,13,Sundsvall
24.427,0.0,0.0,1018.0,100.0,10.495713,15.683774,149.03632,148.13406,2023-06-19,14,Sundsvall
23.727001,0.0,0.0,1017.9,100.0,9.511088,14.512064,150.5242,150.2552,2023-06-19,15,Sundsvall
22.977001,0.0,0.0,1017.7,100.0,8.78872,13.479583,145.0079,145.88548,2023-06-19,16,Sundsvall
22.677,0.0,0.0,1017.0,85.0,8.161764,12.313894,138.57643,142.12495,2023-06-19,17,Sundsvall
21.777,0.0,0.0,1016.7,77.0,6.638072,10.703569,130.60121,137.72638,2023-06-19,18,Sundsvall
20.227001,0.0,0.0,1016.7,97.0,5.495161,9.931042,121.60746,133.53127,2023-06-19,19,Sundsvall
18.177,0.0,0.0,1017.0,76.0,5.692099,11.119281,124.69522,150.9455,2023-06-19,20,Sundsvall
16.427,0.0,0.0,1017.4,51.0,5.904439,12.43434,127.568665,157.8905,2023-06-19,21,Sundsvall
15.177,0.0,0.0,1017.5,32.0,6.4096174,14.241629,141.84273,163.85559,2023-06-19,22,Sundsvall
14.177,0.0,0.0,1017.5,33.0,5.00128,14.154915,149.74365,172.69434,2023-06-19,23,Sundsvall
14.627,0.0,0.0,1017.5,18.0,4.3349743,9.531505,131.63345,169.11452,2023-06-20,0,Sundsvall
14.377,0.0,0.0,1017.6,99.0,4.1046314,9.3876505,142.12495,175.60138,2023-06-20,1,Sundsvall
14.427,0.0,0.0,1017.6,92.0,2.2768397,9.114471,108.43504,170.9098,2023-06-20,2,Sundsvall
14.776999,0.0,0.0,1017.3,95.0,3.319036,7.5685663,77.4712,154.65387,2023-06-20,3,Sundsvall
16.877,0.0,0.0,1017.3,97.0,1.609969,5.8603754,153.43501,169.3804,2023-06-20,4,Sundsvall
19.277,0.0,0.0,1017.1,91.0,2.7416782,3.8939953,113.19862,123.6901,2023-06-20,5,Sundsvall
21.427,0.0,0.0,1016.9,88.0,5.634891,8.217153,116.56499,118.8107,2023-06-20,6,Sundsvall
22.777,0.0,0.0,1016.9,55.0,7.928177,11.480557,129.47243,131.18582,2023-06-20,7,Sundsvall
23.777,0.0,0.0,1016.7,85.0,10.195057,14.512064,132.13753,136.00499,2023-06-20,8,Sundsvall
24.227001,0.0,0.0,1016.6,90.0,12.387348,17.673029,144.46223,146.63362,2023-06-20,9,Sundsvall
23.277,0.0,0.0,1016.8,100.0,14.336861,20.456745,151.50446,151.63104,2023-06-20,10,Sundsvall
