load_SE,price_SE,flows_SE_Finland,flows_SE_Norway,flows_SE_Denmark,load_Finland,load_Norway,load_Germany,load_Denmark,hydro_storage_SE,date
7503.0,15.78,202.0,590.0,713.0,7613.75,3075.0,48738.75,2130.0,2356000.0,2024-06-06 20:00:00
7264.0,12.45,53.0,692.0,714.0,7326.25,2969.0,45617.25,2063.0,2356000.0,2024-06-06 21:00:00
7076.0,11.98,0.0,484.0,714.0,7187.25,2728.0,43286.25,2010.0,2356000.0,2024-06-06 22:00:00
6889.0,11.48,0.0,346.0,714.0,7044.0,2641.0,41498.0,1987.0,2356000.0,2024-06-06 23:00:00
6846.0,12.82,0.0,545.0,714.0,6867.75,2527.0,40870.25,1948.0,2356000.0,2024-06-07 00:00:00
6571.0,14.71,0.0,603.0,714.0,6844.5,2490.0,40992.25,1940.0,2356000.0,2024-06-07 01:00:00
6466.0,18.2,0.0,607.0,714.0,7139.0,2480.0,41631.5,1901.0,2356000.0,2024-06-07 02:00:00
6655.0,21.86,295.0,648.0,714.0,7614.75,2527.0,43686.0,1969.0,2356000.0,2024-06-07 03:00:00
7335.0,30.4,710.0,332.0,714.0,7874.5,2803.0,50032.75,2252.0,2356000.0,2024-06-07 04:00:00
7952.0,42.64,1202.0,143.0,714.0,8030.25,3124.0,54933.0,2554.0,2356000.0,2024-06-07 05:00:00
8066.0,51.68,1072.0,333.0,715.0,8222.25,3230.0,57740.25,2759.0,2356000.0,2024-06-07 06:00:00
8238.0,32.58,1004.0,388.0,715.0,8374.0,3156.0,58179.75,2774.0,2356000.0,2024-06-07 07:00:00
8180.0,31.17,1004.0,578.0,678.0,8586.5,3076.0,58391.75,2873.0,2356000.0,2024-06-07 08:00:00
8206.0,30.41,1004.0,973.0,360.0,8576.75,3060.0,58731.25,2684.0,2356000.0,2024-06-07 09:00:00
8089.0,29.46,1004.0,1453.0,0.0,8443.0,3112.0,57618.0,2900.0,2356000.0,2024-06-07 10:00:00
7974.0,25.36,1004.0,1331.0,0.0,8372.25,3038.0,56434.5,2944.0,2356000.0,2024-06-07 11:00:00
7933.0,17.41,916.0,1418.0,0.0,8250.75,3066.0,54906.5,2739.0,2356000.0,2024-06-07 12:00:00
7812.0,14.59,904.0,1320.0,147.0,8220.5,3134.0,54278.75,2839.0,2356000.0,2024-06-07 13:00:00
8086.0,24.06,904.0,976.0,302.0,8216.0,3143.0,54244.25,2603.0,2356000.0,2024-06-07 14:00:00
7972.0,32.0,904.0,639.0,686.0,8058.5,3141.0,53923.5,2610.0,2356000.0,2024-06-07 15:00:00
7990.0,44.03,904.0,343.0,713.0,7908.25,3139.0,53883.0,2561.0,2356000.0,2024-06-07 16:00:00
7919.0,45.24,904.0,312.0,714.0,7771.0,3087.0,53178.0,2364.0,2356000.0,2024-06-07 17:00:00
7770.0,44.96,904.0,126.0,714.0,7589.5,3012.0,51590.25,2191.0,2356000.0,2024-06-07 18:00:00
7642.0,44.07,904.0,0.0,714.0,7625.75,2938.0,49265.0,2043.0,2356000.0,2024-06-07 19:00:00
7438.0,29.33,904.0,27.0,714.0,7518.0,2894.0,47514.5,2026.0,2356000.0,2024-06-07 20:00:00
7350.0,23.13,744.0,30.0,714.0,7308.75,2834.0,44196.25,1958.0,2356000.0,2024-06-07 21:00:00
7076.0,22.62,456.0,39.0,715.0,7167.75,2731.0,42091.25,1859.0,2356000.0,2024-06-07 22:00:00
6775.0,21.77,350.0,80.0,687.0,7047.25,2541.0,40135.5,1858.0,2356000.0,2024-06-07 23:00:00
6648.0,20.89,270.0,317.0,317.0,6946.75,2473.0,38808.5,1867.0,2356000.0,2024-06-08 00:00:00
6546.0,20.59,194.0,208.0,467.0,6859.75,2436.0,38456.75,1869.0,2356000.0,2024-06-08 01:00:00
6334.0,20.5,259.0,148.0,565.0,6960.25,2362.0,38196.0,1831.0,2356000.0,2024-06-08 02:00:00
6315.0,20.82,330.0,195.0,704.0,7105.75,2296.0,37620.75,1759.0,2356000.0,2024-06-08 03:00:00
6434.0,24.95,332.0,273.0,714.0,7122.5,2365.0,39244.0,1825.0,2356000.0,2024-06-08 04:00:00
6808.0,28.32,483.0,208.0,712.0,7323.75,2474.0,42740.25,1922.0,2356000.0,2024-06-08 05:00:00
7107.0,29.47,592.0,252.0,638.0,7640.5,2684.0,45658.0,2070.0,2356000.0,2024-06-08 06:00:00
7229.0,15.1,703.0,1290.0,98.0,7912.0,2940.0,47240.75,2415.0,2356000.0,2024-06-08 07:00:00
7439.0,1.51,703.0,1543.0,0.0,8160.75,3022.0,48185.75,2518.0,2356000.0,2024-06-08 08:00:00
7655.0,-2.2,703.0,763.0,0.0,8270.0,3081.0,49054.0,2585.0,2356000.0,2024-06-08 09:00:00
7799.0,-6.0,935.0,152.0,91.0,8196.5,3075.0,49082.75,2766.0,2356000.0,2024-06-08 10:00:00
7924.0,-13.88,1004.0,0.0,221.0,8134.75,3033.0,47402.5,2924.0,2356000.0,2024-06-08 11:00:00
7911.0,-14.63,1004.0,0.0,356.0,8149.25,3030.0,46179.25,2872.0,2356000.0,2024-06-08 12:00:00
7815.0,-13.5,1005.0,0.0,118.0,8196.75,3102.0,45732.0,2681.0,2356000.0,2024-06-08 13:00:00
7724.0,-2.54,1005.0,595.0,31.0,8114.0,3202.0,44933.75,2640.0,2356000.0,2024-06-08 14:00:00
7845.0,14.35,1005.0,1144.0,3.0,7998.0,3252.0,44735.25,2627.0,2356000.0,2024-06-08 15:00:00
8071.0,27.01,833.0,864.0,368.0,7739.5,3218.0,45247.75,2484.0,2356000.0,2024-06-08 16:00:00
7825.0,28.43,803.0,1098.0,692.0,7620.0,3167.0,45693.25,2321.0,2356000.0,2024-06-08 17:00:00
7751.0,26.08,803.0,950.0,714.0,7437.75,3062.0,45151.0,2153.0,2356000.0,2024-06-08 18:00:00
7771.0,22.43,803.0,763.0,701.0,7415.0,2975.0,43848.75,2023.0,2356000.0,2024-06-08 19:00:00
7608.0,20.12,788.0,952.0,491.0,7522.5,2961.0,42524.25,1962.0,2356000.0,2024-06-08 20:00:00
7548.0,18.13,670.0,1516.0,176.0,7352.25,2887.0,39884.75,1922.0,2356000.0,2024-06-08 21:00:00
6914.0,15.33,490.0,701.0,385.0,7115.25,2742.0,38103.5,1871.0,2356000.0,2024-06-08 22:00:00
6698.0,12.95,434.0,1332.0,16.0,6981.5,2644.0,36208.5,1909.0,2356000.0,2024-06-08 23:00:00
6569.0,9.03,343.0,1720.0,0.0,6858.5,2545.0,35251.25,1882.0,2356000.0,2024-06-09 00:00:00
6368.0,4.99,343.0,1791.0,0.0,6770.5,2503.0,35003.5,1913.0,2356000.0,2024-06-09 01:00:00
6091.0,4.09,343.0,1833.0,0.0,6813.25,2468.0,34844.0,1872.0,2356000.0,2024-06-09 02:00:00
6187.0,1.87,342.0,1466.0,0.0,6992.25,2447.0,34803.25,1857.0,2356000.0,2024-06-09 03:00:00
6478.0,0.72,367.0,1267.0,0.0,7056.5,2437.0,36146.75,1947.0,2356000.0,2024-06-09 04:00:00
6612.0,0.78,472.0,1689.0,0.0,7353.5,2492.0,38934.5,2088.0,2356000.0,2024-06-09 05:00:00
6851.0,-0.13,455.0,1773.0,0.0,7687.0,2557.0,41462.0,2325.0,2356000.0,2024-06-09 06:00:00
7198.0,-2.01,823.0,724.0,24.0,8096.5,2616.0,43260.25,2390.0,2356000.0,2024-06-09 07:00:00
7508.0,-7.6,1093.0,402.0,117.0,8469.75,2767.0,43829.75,2719.0,2356000.0,2024-06-09 08:00:00
7663.0,-15.0,1202.0,527.0,263.0,8421.75,2875.0,46272.0,2898.0,2356000.0,2024-06-09 09:00:00
8008.0,-24.77,1015.0,532.0,113.0,8356.75,2904.0,45454.5,3031.0,2356000.0,2024-06-09 10:00:00
7998.0,-32.69,1004.0,539.0,510.0,8247.75,2951.0,43727.5,3023.0,2356000.0,2024-06-09 11:00:00
8084.0,-37.13,766.0,670.0,100.0,8240.75,3036.0,42420.5,2988.0,2356000.0,2024-06-09 12:00:00
7988.0,-28.68,633.0,725.0,83.0,8238.0,3096.0,41476.75,3017.0,2356000.0,2024-06-09 13:00:00
8204.0,-4.99,780.0,1177.0,0.0,8225.5,3053.0,41811.25,2854.0,2356000.0,2024-06-09 14:00:00
8310.0,-0.59,77.0,1551.0,0.0,7953.25,3054.0,43624.25,2704.0,2356000.0,2024-06-09 15:00:00
8261.0,6.1,2.0,759.0,83.0,7902.25,3101.0,45157.5,2509.0,2356000.0,2024-06-09 16:00:00
8182.0,13.02,2.0,319.0,470.0,7800.0,3083.0,45909.25,2364.0,2356000.0,2024-06-09 17:00:00
8095.0,16.03,2.0,396.0,297.0,7529.0,3098.0,45100.25,2206.0,2356000.0,2024-06-09 18:00:00
7964.0,17.45,2.0,491.0,605.0,7618.0,3068.0,44644.25,2119.0,2356000.0,2024-06-09 19:00:00
7851.0,16.68,2.0,460.0,692.0,7673.25,3043.0,44747.25,2080.0,2356000.0,2024-06-09 20:00:00
7147.0,15.82,2.0,527.0,683.0,7340.25,2953.0,41747.0,2019.0,2356000.0,2024-06-09 21:00:00
6954.0,14.69,0.0,636.0,703.0,7135.5,2784.0,39368.5,2013.0,2355000.0,2024-06-09 22:00:00
6775.0,12.81,0.0,562.0,587.0,7048.25,2653.0,38115.25,1984.0,2355000.0,2024-06-09 23:00:00
6726.0,11.86,0.0,771.0,387.0,6924.5,2586.0,36906.5,1964.0,2355000.0,2024-06-10 00:00:00
6620.0,12.03,0.0,588.0,474.0,6981.0,2547.0,37014.5,1932.0,2355000.0,2024-06-10 01:00:00
6545.0,15.29,0.0,972.0,185.0,7267.75,2540.0,38704.0,1965.0,2355000.0,2024-06-10 02:00:00
6986.0,27.68,428.0,692.0,340.0,7852.75,2660.0,42073.75,2054.0,2355000.0,2024-06-10 03:00:00
7995.0,31.22,1043.0,168.0,635.0,8175.0,2989.0,49621.25,2320.0,2355000.0,2024-06-10 04:00:00
8899.0,32.62,1105.0,155.0,681.0,8235.0,3381.0,54233.25,2658.0,2355000.0,2024-06-10 05:00:00
9165.0,33.8,937.0,215.0,681.0,8530.75,3406.0,57081.75,2929.0,2355000.0,2024-06-10 06:00:00
9417.0,37.74,769.0,438.0,264.0,8697.75,3346.0,58070.0,2957.0,2355000.0,2024-06-10 07:00:00
10010.0,35.26,801.0,541.0,1.0,8804.75,3271.0,58359.0,3133.0,2355000.0,2024-06-10 08:00:00
10424.0,33.05,914.0,783.0,0.0,8764.5,3303.0,61478.0,3076.0,2355000.0,2024-06-10 09:00:00
10045.0,32.32,690.0,1130.0,0.0,8656.25,3322.0,60468.0,2980.0,2355000.0,2024-06-10 10:00:00
8836.0,32.03,405.0,1218.0,0.0,8559.75,3267.0,60086.5,3045.0,2355000.0,2024-06-10 11:00:00
8996.0,32.0,302.0,888.0,0.0,8573.75,3145.0,59174.0,2922.0,2355000.0,2024-06-10 12:00:00
9093.0,31.83,455.0,628.0,2.0,8566.0,3084.0,57732.5,2814.0,2355000.0,2024-06-10 13:00:00
9042.0,31.88,602.0,379.0,396.0,8556.0,3081.0,56665.0,2869.0,2355000.0,2024-06-10 14:00:00
8914.0,32.85,603.0,28.0,355.0,8421.5,3010.0,56547.75,2910.0,2355000.0,2024-06-10 15:00:00
8857.0,35.41,495.0,1.0,688.0,8202.75,2985.0,56718.0,2747.0,2355000.0,2024-06-10 16:00:00
8806.0,34.97,450.0,0.0,558.0,8190.75,2992.0,56148.25,2611.0,2355000.0,2024-06-10 17:00:00
8706.0,33.4,203.0,92.0,614.0,8013.75,3047.0,53827.0,2445.0,2355000.0,2024-06-10 18:00:00
8471.0,32.41,0.0,128.0,707.0,8056.5,2995.0,51873.25,2323.0,2355000.0,2024-06-10 19:00:00
8145.0,31.5,0.0,483.0,714.0,7994.0,2853.0,49092.25,2236.0,2355000.0,2024-06-10 20:00:00
7846.0,27.41,0.0,356.0,626.0,7657.25,2702.0,45946.5,2128.0,2355000.0,2024-06-10 21:00:00
7452.0,30.57,0.0,279.0,638.0,7421.5,2675.0,43272.5,2084.0,2355000.0,2024-06-10 22:00:00
7171.0,29.99,0.0,366.0,709.0,7278.0,2554.0,41970.0,2074.0,2355000.0,2024-06-10 23:00:00
7093.0,29.92,0.0,432.0,698.0,7151.0,2460.0,41394.75,1985.0,2355000.0,2024-06-11 00:00:00
7025.0,29.93,0.0,621.0,354.0,7086.75,2408.0,41723.25,2026.0,2355000.0,2024-06-11 01:00:00
7039.0,31.51,0.0,669.0,330.0,7339.0,2377.0,42599.25,1950.0,2355000.0,2024-06-11 02:00:00
7018.0,37.5,355.0,394.0,532.0,7933.75,2461.0,45477.0,2032.0,2355000.0,2024-06-11 03:00:00
7516.0,75.34,743.0,36.0,329.0,8136.5,2772.0,51356.0,2327.0,2355000.0,2024-06-11 04:00:00
8488.0,100.26,938.0,0.0,247.0,8392.25,3120.0,56609.25,2643.0,2355000.0,2024-06-11 05:00:00
8597.0,91.5,762.0,0.0,632.0,8599.75,3228.0,59844.75,2829.0,2355000.0,2024-06-11 06:00:00
8461.0,68.27,795.0,0.0,614.0,8704.75,3193.0,60836.75,2859.0,2355000.0,2024-06-11 07:00:00
8566.0,49.92,954.0,0.0,574.0,8844.25,3140.0,61306.75,2946.0,2355000.0,2024-06-11 08:00:00
8564.0,32.96,949.0,0.0,218.0,8850.75,3130.0,61758.75,2963.0,2355000.0,2024-06-11 09:00:00
8645.0,29.49,1108.0,0.0,310.0,8696.5,3148.0,61293.0,2960.0,2355000.0,2024-06-11 10:00:00
8680.0,21.67,1204.0,0.0,193.0,8659.25,3083.0,60202.75,3038.0,2355000.0,2024-06-11 11:00:00
8523.0,25.04,1204.0,38.0,0.0,8678.75,3061.0,58879.25,3067.0,2355000.0,2024-06-11 12:00:00
8445.0,27.14,1205.0,490.0,0.0,8636.0,3067.0,57882.0,2926.0,2355000.0,2024-06-11 13:00:00
8456.0,31.19,1204.0,457.0,0.0,8579.25,3132.0,56938.75,2839.0,2355000.0,2024-06-11 14:00:00
8828.0,37.97,1060.0,0.0,79.0,8417.25,3118.0,57183.25,2819.0,2355000.0,2024-06-11 15:00:00
8828.0,71.65,1105.0,0.0,245.0,8248.0,3059.0,56823.0,2717.0,2355000.0,2024-06-11 16:00:00
8881.0,97.6,1011.0,0.0,681.0,8157.75,3076.0,56486.75,2545.0,2355000.0,2024-06-11 17:00:00
8749.0,123.19,1030.0,0.0,714.0,7833.25,3036.0,54916.75,2380.0,2355000.0,2024-06-11 18:00:00
8576.0,119.44,1023.0,0.0,714.0,7820.75,3038.0,52559.5,2289.0,2355000.0,2024-06-11 19:00:00
8404.0,101.1,980.0,0.0,714.0,7667.0,2988.0,50381.0,2249.0,2355000.0,2024-06-11 20:00:00
7924.0,49.14,887.0,0.0,714.0,7509.75,2832.0,47385.0,2283.0,2355000.0,2024-06-11 21:00:00
7596.0,32.4,793.0,0.0,714.0,7378.75,2690.0,44801.5,2114.0,2355000.0,2024-06-11 22:00:00
7325.0,31.8,702.0,0.0,714.0,7260.25,2529.0,42998.75,2072.0,2355000.0,2024-06-11 23:00:00
7211.0,30.64,635.0,0.0,708.0,7140.25,2424.0,42332.25,2074.0,2355000.0,2024-06-12 00:00:00
7076.0,30.93,777.0,0.0,629.0,7080.0,2362.0,42290.75,2059.0,2355000.0,2024-06-12 01:00:00
7057.0,31.72,902.0,0.0,707.0,7198.25,2325.0,43564.0,2008.0,2355000.0,2024-06-12 02:00:00
7303.0,34.07,1188.0,0.0,714.0,7737.0,2397.0,46277.75,2094.0,2355000.0,2024-06-12 03:00:00
8103.0,45.21,1147.0,0.0,705.0,8032.25,2719.0,52898.75,2362.0,2355000.0,2024-06-12 04:00:00
8830.0,114.9,1100.0,0.0,590.0,8286.5,3099.0,57300.5,2661.0,2355000.0,2024-06-12 05:00:00
9029.0,103.69,1155.0,0.0,692.0,8534.0,3211.0,60269.75,2873.0,2355000.0,2024-06-12 06:00:00
8584.0,67.87,1114.0,0.0,400.0,8659.75,3237.0,61593.5,2930.0,2355000.0,2024-06-12 07:00:00
8615.0,51.3,896.0,0.0,212.0,8695.75,3196.0,62338.25,3034.0,2355000.0,2024-06-12 08:00:00
8796.0,45.67,930.0,0.0,0.0,8687.25,3174.0,62576.75,3145.0,2355000.0,2024-06-12 09:00:00
8951.0,40.94,889.0,0.0,0.0,8549.25,3237.0,61947.5,3068.0,2355000.0,2024-06-12 10:00:00
9043.0,39.46,772.0,0.0,0.0,8541.0,3195.0,61163.25,3138.0,2355000.0,2024-06-12 11:00:00
9019.0,38.73,731.0,0.0,0.0,8513.5,3194.0,59660.5,3058.0,2355000.0,2024-06-12 12:00:00
8917.0,41.4,786.0,0.0,0.0,8422.5,3162.0,58571.75,2939.0,2355000.0,2024-06-12 13:00:00
9009.0,44.39,817.0,103.0,322.0,8330.5,3226.0,57991.75,2854.0,2355000.0,2024-06-12 14:00:00
9098.0,44.9,820.0,0.0,698.0,8196.75,3189.0,57774.5,2927.0,2355000.0,2024-06-12 15:00:00
8935.0,46.21,941.0,0.0,713.0,8108.5,3157.0,57731.75,2722.0,2355000.0,2024-06-12 16:00:00
8911.0,46.81,1105.0,0.0,676.0,8038.75,3166.0,56998.0,2642.0,2355000.0,2024-06-12 17:00:00
8711.0,45.77,1192.0,0.0,702.0,7750.0,3178.0,55236.75,2497.0,2355000.0,2024-06-12 18:00:00
8608.0,45.91,1205.0,0.0,714.0,7688.25,3127.0,52665.25,2388.0,2355000.0,2024-06-12 19:00:00
8436.0,43.4,1205.0,0.0,714.0,7607.5,3053.0,50348.0,2281.0,2355000.0,2024-06-12 20:00:00
8114.0,41.19,1205.0,0.0,714.0,7485.0,2896.0,47202.75,2150.0,2355000.0,2024-06-12 21:00:00
7700.0,41.0,1205.0,0.0,714.0,7290.5,2700.0,44570.25,2122.0,2355000.0,2024-06-12 22:00:00
7450.0,40.52,1205.0,0.0,715.0,7147.0,2602.0,42401.25,2127.0,2355000.0,2024-06-12 23:00:00
7232.0,40.1,1205.0,0.0,715.0,7092.25,2523.0,41656.5,2155.0,2355000.0,2024-06-13 00:00:00
7078.0,40.19,1205.0,0.0,715.0,7028.5,2485.0,41323.25,2134.0,2355000.0,2024-06-13 01:00:00
7060.0,39.93,1205.0,0.0,715.0,7215.25,2464.0,42379.25,2063.0,2355000.0,2024-06-13 02:00:00
7314.0,41.08,1205.0,41.0,715.0,7675.5,2506.0,45092.75,2116.0,2355000.0,2024-06-13 03:00:00
8237.0,43.95,1178.0,0.0,715.0,8033.75,2838.0,51846.5,2349.0,2355000.0,2024-06-13 04:00:00
8926.0,76.08,1205.0,0.0,714.0,8291.25,3206.0,56671.75,2630.0,2355000.0,2024-06-13 05:00:00
9312.0,102.99,1083.0,4.0,715.0,8429.5,3360.0,59771.75,2795.0,2355000.0,2024-06-13 06:00:00
9319.0,71.43,1054.0,10.0,714.0,8519.25,3315.0,60298.0,2811.0,2355000.0,2024-06-13 07:00:00
9402.0,55.13,1040.0,102.0,714.0,8634.5,3275.0,60041.25,2949.0,2355000.0,2024-06-13 08:00:00
9387.0,48.26,997.0,50.0,700.0,8672.75,3235.0,60445.0,2977.0,2355000.0,2024-06-13 09:00:00
9254.0,44.15,954.0,55.0,589.0,8604.5,3228.0,59971.75,2910.0,2355000.0,2024-06-13 10:00:00
9127.0,42.62,1092.0,167.0,675.0,8558.25,3182.0,59279.0,2928.0,2355000.0,2024-06-13 11:00:00
9205.0,42.0,997.0,287.0,439.0,8455.75,3177.0,57996.75,2856.0,2355000.0,2024-06-13 12:00:00
9254.0,44.06,1019.0,618.0,681.0,8336.5,3202.0,56895.75,2803.0,2355000.0,2024-06-13 13:00:00
9329.0,42.99,910.0,407.0,714.0,8269.75,3308.0,55603.75,2731.0,2355000.0,2024-06-13 14:00:00
9041.0,43.3,992.0,160.0,715.0,8190.0,3242.0,55749.75,2764.0,2355000.0,2024-06-13 15:00:00
8743.0,46.33,1055.0,0.0,715.0,8036.5,3191.0,56278.25,2699.0,2355000.0,2024-06-13 16:00:00
8761.0,46.22,1162.0,0.0,715.0,7912.25,3224.0,55859.5,2516.0,2355000.0,2024-06-13 17:00:00
8787.0,45.08,1206.0,0.0,715.0,7719.0,3204.0,53994.25,2395.0,2355000.0,2024-06-13 18:00:00
8524.0,42.97,1205.0,0.0,655.0,7733.75,3158.0,51549.25,2305.0,2355000.0,2024-06-13 19:00:00
8310.0,42.26,1205.0,0.0,692.0,7619.75,3082.0,49763.75,2235.0,2355000.0,2024-06-13 20:00:00
7861.0,40.43,1166.0,0.0,629.0,7461.25,2928.0,46062.0,2178.0,2355000.0,2024-06-13 21:00:00
7457.0,34.07,1000.0,0.0,707.0,7301.5,2733.0,42851.5,2134.0,2355000.0,2024-06-13 22:00:00
7244.0,33.56,803.0,0.0,714.0,7233.25,2605.0,41084.25,2112.0,2355000.0,2024-06-13 23:00:00
7196.0,33.1,623.0,0.0,714.0,7056.5,2533.0,40101.0,2146.0,2355000.0,2024-06-14 00:00:00
7059.0,32.92,495.0,0.0,714.0,7041.5,2465.0,40268.75,2135.0,2355000.0,2024-06-14 01:00:00
6964.0,33.26,563.0,0.0,714.0,7254.0,2418.0,40887.25,2081.0,2355000.0,2024-06-14 02:00:00
7195.0,35.74,916.0,0.0,714.0,7761.5,2503.0,43750.25,2077.0,2355000.0,2024-06-14 03:00:00
7970.0,39.35,1189.0,0.0,714.0,7960.25,2786.0,50927.0,2295.0,2355000.0,2024-06-14 04:00:00
8740.0,42.68,1205.0,0.0,708.0,8049.5,3163.0,56633.25,2604.0,2355000.0,2024-06-14 05:00:00
9007.0,43.6,1100.0,0.0,679.0,8329.75,3284.0,59446.0,2760.0,2355000.0,2024-06-14 06:00:00
8998.0,42.82,1004.0,0.0,714.0,8404.75,3252.0,60579.25,2742.0,2355000.0,2024-06-14 07:00:00
9032.0,42.42,1023.0,0.0,714.0,8445.75,3201.0,61416.25,2860.0,2355000.0,2024-06-14 08:00:00
9018.0,41.7,1054.0,0.0,714.0,8508.0,3164.0,61835.25,2849.0,2355000.0,2024-06-14 09:00:00
8861.0,40.96,931.0,0.0,705.0,8322.0,3134.0,62387.25,2799.0,2355000.0,2024-06-14 10:00:00
8698.0,39.37,818.0,41.0,566.0,8306.75,3096.0,61148.25,2733.0,2355000.0,2024-06-14 11:00:00
8620.0,36.55,833.0,95.0,398.0,8299.5,3076.0,58074.25,2625.0,2355000.0,2024-06-14 12:00:00
8798.0,36.95,854.0,109.0,684.0,8163.75,3063.0,57597.25,2514.0,2355000.0,2024-06-14 13:00:00
8739.0,39.25,854.0,67.0,629.0,8159.0,3069.0,56813.0,2508.0,2355000.0,2024-06-14 14:00:00
8637.0,39.5,854.0,0.0,707.0,8091.75,3049.0,56243.75,2501.0,2355000.0,2024-06-14 15:00:00
8339.0,39.58,854.0,0.0,714.0,7982.25,3042.0,55824.25,2351.0,2355000.0,2024-06-14 16:00:00
8047.0,39.54,854.0,0.0,634.0,7857.5,3031.0,53688.0,2271.0,2355000.0,2024-06-14 17:00:00
7844.0,38.42,940.0,0.0,661.0,7699.0,3000.0,51078.75,2161.0,2355000.0,2024-06-14 18:00:00
7717.0,37.3,1118.0,0.0,693.0,7671.5,2911.0,48492.0,2052.0,2355000.0,2024-06-14 19:00:00
7495.0,34.64,1154.0,0.0,714.0,7608.0,2852.0,47099.5,1918.0,2355000.0,2024-06-14 20:00:00
7234.0,31.03,976.0,43.0,714.0,7407.75,2806.0,44358.0,1933.0,2355000.0,2024-06-14 21:00:00
6984.0,34.13,840.0,11.0,714.0,7134.5,2614.0,41036.0,1879.0,2355000.0,2024-06-14 22:00:00
6809.0,32.79,603.0,31.0,712.0,7061.5,2487.0,39846.25,1857.0,2355000.0,2024-06-14 23:00:00
6661.0,29.97,603.0,366.0,688.0,7007.5,2416.0,38140.75,1849.0,2355000.0,2024-06-15 00:00:00
6508.0,28.86,436.0,544.0,697.0,6947.25,2333.0,37443.75,1830.0,2355000.0,2024-06-15 01:00:00
6346.0,22.51,402.0,357.0,492.0,7065.25,2255.0,37372.75,1804.0,2355000.0,2024-06-15 02:00:00
6402.0,10.04,550.0,68.0,332.0,7318.75,2239.0,37924.5,1869.0,2355000.0,2024-06-15 03:00:00
6542.0,1.79,913.0,0.0,17.0,7533.25,2297.0,39739.75,2023.0,2355000.0,2024-06-15 04:00:00
6878.0,0.24,1139.0,0.0,0.0,7751.5,2393.0,42739.25,2252.0,2355000.0,2024-06-15 05:00:00
7069.0,0.0,1150.0,0.0,0.0,7999.0,2592.0,46016.5,2487.0,2355000.0,2024-06-15 06:00:00
7385.0,-0.05,1137.0,0.0,0.0,8130.0,2814.0,48290.75,2721.0,2355000.0,2024-06-15 07:00:00
7662.0,-0.03,977.0,0.0,0.0,8185.75,2911.0,49768.0,2898.0,2355000.0,2024-06-15 08:00:00
7764.0,-0.05,758.0,0.0,0.0,8214.5,2908.0,51195.0,2826.0,2355000.0,2024-06-15 09:00:00
7726.0,-0.22,691.0,0.0,0.0,8109.0,2873.0,50238.0,2839.0,2355000.0,2024-06-15 10:00:00
7597.0,-0.64,645.0,4.0,0.0,8107.25,2879.0,47587.5,2803.0,2355000.0,2024-06-15 11:00:00
7613.0,-0.95,980.0,0.0,0.0,8162.75,2873.0,46361.0,2811.0,2355000.0,2024-06-15 12:00:00
7602.0,-0.02,1005.0,114.0,0.0,8187.75,2914.0,45098.0,2708.0,2355000.0,2024-06-15 13:00:00
7625.0,1.19,1005.0,536.0,0.0,8142.25,2916.0,45209.25,2781.0,2355000.0,2024-06-15 14:00:00
7678.0,9.47,1051.0,960.0,0.0,8091.25,2976.0,46536.0,2799.0,2355000.0,2024-06-15 15:00:00
7690.0,15.53,1197.0,1202.0,0.0,8072.5,2935.0,46762.0,2591.0,2355000.0,2024-06-15 16:00:00
7598.0,31.95,1205.0,549.0,225.0,7941.25,2920.0,46086.25,2289.0,2355000.0,2024-06-15 17:00:00
7441.0,34.01,1196.0,598.0,381.0,7663.25,2878.0,44318.25,2171.0,2355000.0,2024-06-15 18:00:00
7211.0,33.21,1141.0,893.0,232.0,7628.5,2825.0,43005.0,2087.0,2355000.0,2024-06-15 19:00:00
7131.0,31.19,1009.0,858.0,463.0,7537.25,2760.0,41909.75,2001.0,2355000.0,2024-06-15 20:00:00
6936.0,27.71,518.0,721.0,659.0,7319.25,2714.0,39540.5,1926.0,2355000.0,2024-06-15 21:00:00
6637.0,24.31,247.0,1117.0,194.0,7042.0,2581.0,38199.5,1889.0,2355000.0,2024-06-15 22:00:00
6403.0,10.36,1.0,1113.0,1.0,6961.25,2458.0,36371.0,1866.0,2355000.0,2024-06-15 23:00:00
6318.0,4.92,239.0,825.0,0.0,6855.0,2373.0,35532.75,1871.0,2355000.0,2024-06-16 00:00:00
6181.0,2.92,348.0,754.0,0.0,6811.0,2342.0,34751.75,1879.0,2355000.0,2024-06-16 01:00:00
6108.0,2.19,499.0,664.0,0.0,6865.5,2290.0,35085.5,1852.0,2355000.0,2024-06-16 02:00:00
6120.0,2.53,563.0,500.0,0.0,6974.5,2270.0,35020.75,1871.0,2355000.0,2024-06-16 03:00:00
6277.0,2.95,501.0,604.0,0.0,7038.25,2237.0,35892.5,1874.0,2355000.0,2024-06-16 04:00:00
6381.0,0.69,501.0,484.0,0.0,7275.5,2307.0,37990.0,2071.0,2355000.0,2024-06-16 05:00:00
6785.0,-0.02,501.0,201.0,0.0,7574.5,2516.0,41161.75,2251.0,2355000.0,2024-06-16 06:00:00
7130.0,-0.8,683.0,19.0,0.0,7800.25,2691.0,43641.75,2401.0,2355000.0,2024-06-16 07:00:00
7287.0,-0.58,1084.0,0.0,0.0,7934.75,2772.0,45575.25,2542.0,2355000.0,2024-06-16 08:00:00
