temperature_2m,precipitation,snow_depth,pressure_msl,cloud_cover,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,date,hour,city
-1.2850001,0.0,0.01,1013.0,100.0,14.345898,21.313093,72.47434,74.32042,2023-02-03,12,Stockholm
-1.0350001,0.0,0.01,1014.0,100.0,14.512064,22.218153,60.255207,63.019848,2023-02-03,13,Stockholm
-1.335,0.0,0.01,1015.1,100.0,12.538134,21.897945,39.173653,43.667847,2023-02-03,14,Stockholm
-1.5350001,0.0,0.01,1016.5,100.0,12.55879,21.794127,27.29949,30.801384,2023-02-03,15,Stockholm
-1.885,0.0,0.01,1017.8,100.0,12.313893,21.746502,15.255177,19.334904,2023-02-03,16,Stockholm
-2.0349998,0.0,0.01,1019.1,100.0,13.039754,22.668568,6.3401003,10.060627,2023-02-03,17,Stockholm
-2.235,0.0,0.01,1020.4,99.0,14.77755,25.325686,2.7926505,5.7105074,2023-02-03,18,Stockholm
-2.585,0.0,0.01,1021.4,100.0,15.137133,26.009842,2.7262611,4.763556,2023-02-03,19,Stockholm
-2.585,0.0,0.01,1022.5,99.0,15.4800005,26.67889,360.0,3.0939984,2023-02-03,20,Stockholm
-2.635,0.0,0.01,1023.5,47.0,17.654688,30.599998,357.66275,360.0,2023-02-03,21,Stockholm
-3.185,0.0,0.01,1024.9,94.0,18.175545,31.452133,352.0305,354.74628,2023-02-03,22,Stockholm
-2.985,0.0,0.01,1025.8,83.0,19.137648,32.654995,343.61038,345.9637,2023-02-03,23,Stockholm
-3.5349998,0.0,0.01,1027.0,99.0,20.393293,33.93179,339.3255,342.7184,2023-02-04,0,Stockholm
-4.435,0.0,0.01,1027.9,44.0,20.991426,35.864742,337.8336,342.47433,2023-02-04,1,Stockholm
-4.485,0.0,0.01,1028.9,84.0,20.60823,35.554443,340.6154,344.13422,2023-02-04,2,Stockholm
-4.485,0.0,0.01,1029.8,100.0,19.386593,33.47032,338.19852,341.1752,2023-02-04,3,Stockholm
-4.185,0.0,0.01,1030.9,100.0,19.353138,32.933605,341.56494,344.14056,2023-02-04,4,Stockholm
-3.7849998,0.0,0.01,1031.9,88.0,19.255793,32.688713,339.1931,343.3611,2023-02-04,5,Stockholm
-3.835,0.0,0.01,1032.6,100.0,18.792551,32.142982,339.82925,344.40714,2023-02-04,6,Stockholm
-4.585,0.0,0.01,1033.7,97.0,18.532133,32.110706,335.9245,340.3461,2023-02-04,7,Stockholm
-4.185,0.0,0.01,1034.6,39.0,17.25373,29.487053,336.6444,342.22858,2023-02-04,8,Stockholm
-3.135,0.0,0.01,1035.0,23.0,16.516901,26.6327,343.53992,346.71512,2023-02-04,9,Stockholm
-2.5349998,0.0,0.01,1035.7,81.0,17.309973,25.932495,343.0724,346.34955,2023-02-04,10,Stockholm
-2.185,0.0,0.01,1036.1,73.0,15.141414,22.104116,341.99573,343.92636,2023-02-04,11,Stockholm
-2.485,0.0,0.01,1037.0,8.0,14.241629,21.398056,343.8556,347.36664,2023-02-04,12,Stockholm
-2.435,0.0,0.01,1037.5,56.0,12.10157,18.03237,329.62094,333.94656,2023-02-04,13,Stockholm
-3.235,0.0,0.01,1037.8,12.0,11.019764,17.873556,321.63248,325.66974,2023-02-04,14,Stockholm
-4.8849998,0.0,0.01,1038.0,0.0,8.942214,18.218275,310.10083,322.22424,2023-02-04,15,Stockholm
-6.035,0.0,0.01,1038.0,0.0,8.587338,16.075521,303.02386,325.954,2023-02-04,16,Stockholm
-6.685,0.0,0.01,1038.0,0.0,9.178235,15.124284,281.3099,308.23386,2023-02-04,17,Stockholm
-6.985,0.0,0.01,1038.0,56.0,9.3669195,16.981165,272.20255,291.1248,2023-02-04,18,Stockholm
-7.085,0.0,0.01,1038.0,69.0,10.594036,19.523155,260.21765,275.28998,2023-02-04,19,Stockholm
-7.035,0.0,0.01,1038.0,7.0,10.853866,20.957443,264.2895,274.927,2023-02-04,20,Stockholm
-7.085,0.0,0.01,1037.7,0.0,11.252519,22.392462,262.6477,274.61057,2023-02-04,21,Stockholm
-7.335,0.0,0.01,1037.4,6.0,10.630672,20.418695,241.69934,260.8699,2023-02-04,22,Stockholm
-7.535,0.0,0.01,1036.6,17.0,11.212135,21.575987,227.60262,244.2901,2023-02-04,23,Stockholm
-7.8849998,0.0,0.01,1036.3,38.0,12.261157,25.006397,229.76372,239.74365,2023-02-05,0,Stockholm
-7.835,0.0,0.01,1035.6,99.0,13.783817,27.288855,229.23648,239.0363,2023-02-05,1,Stockholm
-7.585,0.0,0.01,1034.8,100.0,14.264361,28.257132,227.04541,235.90497,2023-02-05,2,Stockholm
-7.085,0.0,0.01,1034.2,100.0,15.530151,30.25928,225.9391,235.17543,2023-02-05,3,Stockholm
-6.335,0.0,0.01,1033.5,100.0,16.29174,31.542658,224.9999,231.95291,2023-02-05,4,Stockholm
-5.685,0.0,0.01,1033.0,100.0,17.057314,32.83705,225.85501,232.12495,2023-02-05,5,Stockholm
-4.8849998,0.0,0.01,1032.6,100.0,17.610588,33.192314,229.14471,233.37859,2023-02-05,6,Stockholm
-4.435,0.0,0.01,1032.7,100.0,17.283749,32.058197,234.3235,235.06062,2023-02-05,7,Stockholm
-3.435,0.0,0.01,1032.8,100.0,16.1198,29.144442,240.57263,244.38455,2023-02-05,8,Stockholm
-2.685,0.0,0.01,1032.8,100.0,12.984975,30.684587,226.12321,238.92102,2023-02-05,9,Stockholm
-2.185,0.1,0.01,1032.2,100.0,14.05845,26.865265,230.19447,237.5877,2023-02-05,10,Stockholm
-1.7850001,0.2,0.01,1031.6,100.0,16.09969,26.427528,243.43501,245.87901,2023-02-05,11,Stockholm
-0.935,0.1,0.01,1031.4,100.0,19.881649,32.431984,264.80566,267.45526,2023-02-05,12,Stockholm
-0.885,0.2,0.01,1031.2,100.0,18.014393,30.24214,267.70944,270.68204,2023-02-05,13,Stockholm
-1.2850001,0.4,0.01,1031.3,100.0,16.954432,29.69727,273.65216,276.2634,2023-02-05,14,Stockholm
-1.385,0.2,0.02,1031.2,100.0,15.496736,28.19285,272.66293,275.12808,2023-02-05,15,Stockholm
-1.585,0.0,0.02,1031.1,100.0,14.77755,28.001427,272.79263,278.13,2023-02-05,16,Stockholm
-1.9849999,0.0,0.02,1031.8,39.0,14.471821,28.036118,275.7105,282.6086,2023-02-05,17,Stockholm
-2.735,0.0,0.02,1032.2,0.0,14.4,28.467329,270.0,279.46225,2023-02-05,18,Stockholm
-3.135,0.0,0.02,1032.6,0.0,14.917212,29.379177,278.32556,287.1028,2023-02-05,19,Stockholm
-3.085,0.0,0.02,1032.8,15.0,15.034041,29.973106,286.6993,294.10223,2023-02-05,20,Stockholm
-3.2849998,0.0,0.02,1033.0,28.0,14.799459,29.47826,288.43503,298.4428,2023-02-05,21,Stockholm
-3.5349998,0.0,0.02,1033.4,1.0,14.654254,29.59235,297.824,306.5912,2023-02-05,22,Stockholm
-3.7849998,0.0,0.02,1033.4,76.0,14.336861,28.90107,298.49554,309.44003,2023-02-05,23,Stockholm
-3.485,0.0,0.02,1033.8,73.0,14.986553,29.088802,294.10223,306.44452,2023-02-06,0,Stockholm
-3.585,0.0,0.02,1034.3,12.0,15.0038395,29.836594,300.25635,311.57602,2023-02-06,1,Stockholm
-3.635,0.0,0.02,1034.5,73.0,13.397612,27.238943,300.69965,314.4646,2023-02-06,2,Stockholm
-3.885,0.0,0.02,1034.8,98.0,13.849477,27.567635,297.8972,310.76352,2023-02-06,3,Stockholm
-4.035,0.0,0.02,1035.2,88.0,13.53236,27.103003,298.61035,309.61066,2023-02-06,4,Stockholm
-4.235,0.0,0.02,1035.5,30.0,12.904882,26.250393,300.1413,312.22076,2023-02-06,5,Stockholm
-4.535,0.0,0.02,1035.9,55.0,12.4811535,25.460934,303.23172,316.14566,2023-02-06,6,Stockholm
-4.835,0.0,0.02,1036.1,15.0,11.183201,22.66857,303.17853,316.93057,2023-02-06,7,Stockholm
-4.085,0.0,0.02,1036.4,9.0,10.630672,20.620804,298.30066,315.70724,2023-02-06,8,Stockholm
-2.5349998,0.0,0.02,1036.4,38.0,8.891344,21.38897,291.3707,316.36386,2023-02-06,9,Stockholm
-0.835,0.0,0.02,1036.4,77.0,7.8954163,14.618837,294.22772,307.99878,2023-02-06,10,Stockholm
0.615,0.0,0.02,1036.8,98.0,8.557102,13.53236,292.24908,298.61035,2023-02-06,11,Stockholm
0.265,0.0,0.02,1036.4,49.0,7.9526596,12.144331,275.19434,281.9761,2023-02-06,12,Stockholm
0.365,0.0,0.02,1036.2,38.0,7.5685663,11.525623,267.27374,271.78986,2023-02-06,13,Stockholm
-0.485,0.0,0.02,1036.4,62.0,8.4042845,17.015474,260.13425,276.07236,2023-02-06,14,Stockholm
-2.385,0.0,0.02,1036.3,42.0,10.028439,19.134262,248.96242,265.68405,2023-02-06,15,Stockholm
-3.335,0.0,0.02,1036.3,50.0,11.592895,22.314192,244.23071,259.7779,2023-02-06,16,Stockholm
-3.5349998,0.0,0.02,1036.4,64.0,12.074766,24.098497,243.43501,256.17133,2023-02-06,17,Stockholm
-3.585,0.0,0.02,1036.4,70.0,12.979984,26.576681,250.55988,261.43094,2023-02-06,18,Stockholm
-3.2849998,0.0,0.02,1036.5,99.0,13.493999,27.72,260.78903,270.0,2023-02-06,19,Stockholm
-2.935,0.0,0.02,1036.2,94.0,13.324863,27.193705,268.45187,276.84268,2023-02-06,20,Stockholm
-2.5349998,0.0,0.02,1035.9,88.0,14.081478,28.19285,265.60138,275.12808,2023-02-06,21,Stockholm
-2.185,0.0,0.02,1035.3,100.0,13.708391,28.1169,256.32867,267.0644,2023-02-06,22,Stockholm
-1.2850001,0.0,0.02,1035.1,100.0,14.471821,27.359999,264.2895,270.0,2023-02-06,23,Stockholm
0.014999997,0.0,0.02,1035.2,100.0,14.05845,26.28986,267.0644,271.5693,2023-02-07,0,Stockholm
0.265,0.0,0.02,1034.9,100.0,12.783802,24.490587,260.2725,268.31534,2023-02-07,1,Stockholm
0.665,0.0,0.02,1034.3,100.0,14.934577,27.698952,254.62369,261.02747,2023-02-07,2,Stockholm
1.015,0.0,0.02,1033.9,100.0,15.034041,27.757376,253.30067,260.29343,2023-02-07,3,Stockholm
1.165,0.0,0.02,1033.4,100.0,15.281989,28.410364,254.98158,261.2539,2023-02-07,4,Stockholm
1.065,0.0,0.02,1033.2,100.0,14.458382,26.476522,251.11382,258.23172,2023-02-07,5,Stockholm
0.815,0.0,0.02,1033.0,100.0,12.7279215,24.023088,241.2603,250.75038,2023-02-07,6,Stockholm
0.615,0.0,0.02,1032.9,100.0,13.004922,24.20314,228.36655,239.62096,2023-02-07,7,Stockholm
0.665,0.0,0.02,1033.0,100.0,13.830749,25.683926,231.34016,238.76085,2023-02-07,8,Stockholm
1.365,0.0,0.02,1032.9,100.0,14.982228,26.121714,234.78232,240.25522,2023-02-07,9,Stockholm
2.065,0.0,0.02,1032.7,100.0,15.379206,25.9225,237.42595,242.72331,2023-02-07,10,Stockholm
2.7150002,0.0,0.02,1032.6,100.0,15.315873,24.95452,240.42226,243.43501,2023-02-07,11,Stockholm
2.7150002,0.0,0.01,1031.9,100.0,15.459054,26.944744,242.24155,247.20345,2023-02-07,12,Stockholm
3.015,0.0,0.01,1031.5,100.0,15.94601,27.890127,241.69934,246.41296,2023-02-07,13,Stockholm
2.915,0.0,0.01,1031.1,100.0,16.263872,28.694056,242.30061,246.32945,2023-02-07,14,Stockholm
2.515,0.0,0.01,1031.4,100.0,16.645864,30.282827,248.42863,251.99574,2023-02-07,15,Stockholm
2.2150002,0.0,0.01,1031.7,100.0,16.73516,30.216421,251.1752,254.80469,2023-02-07,16,Stockholm
1.2149999,0.0,0.01,1031.6,100.0,16.645864,30.758411,248.42863,253.68607,2023-02-07,17,Stockholm
1.4649999,0.0,0.01,1032.1,100.0,16.766108,31.1374,255.06853,259.3397,2023-02-07,18,Stockholm
1.815,0.0,0.01,1032.1,100.0,16.87398,30.811037,258.92984,263.29025,2023-02-07,19,Stockholm
2.165,0.0,0.01,1032.3,100.0,16.700275,30.293522,262.5687,266.59363,2023-02-07,20,Stockholm
1.915,0.0,0.01,1032.4,100.0,16.343367,29.914679,262.40546,267.24094,2023-02-07,21,Stockholm
1.7149999,0.0,0.01,1032.5,100.0,15.815435,28.981676,258.17853,263.5813,2023-02-07,22,Stockholm
1.565,0.0,0.01,1032.4,100.0,15.141414,27.887802,251.99574,258.83514,2023-02-07,23,Stockholm
2.365,0.0,0.01,1032.1,100.0,14.007655,25.282152,244.09354,250.0168,2023-02-08,0,Stockholm
2.265,0.0,0.01,1032.3,100.0,13.217443,25.294964,240.64233,245.62354,2023-02-08,1,Stockholm
2.365,0.0,0.01,1032.2,100.0,12.387348,24.023088,234.46223,240.36171,2023-02-08,2,Stockholm
2.2150002,0.0,0.01,1032.2,100.0,11.457958,22.97522,226.27295,234.56659,2023-02-08,3,Stockholm
2.365,0.0,0.01,1032.5,100.0,12.819235,24.696104,231.84273,239.32278,2023-02-08,4,Stockholm
2.515,0.0,0.01,1032.4,100.0,13.281023,25.277025,237.17146,243.79994,2023-02-08,5,Stockholm
2.565,0.0,0.01,1032.4,100.0,13.779114,25.759504,236.7251,243.43501,2023-02-08,6,Stockholm
2.765,0.0,0.01,1032.5,100.0,14.973577,27.276978,242.81897,247.49643,2023-02-08,7,Stockholm
3.065,0.0,0.01,1032.6,100.0,15.137133,26.882141,244.65387,249.62347,2023-02-08,8,Stockholm
3.4650002,0.0,0.01,1032.5,100.0,15.617529,27.14123,244.02565,248.19853,2023-02-08,9,Stockholm
3.865,0.0,0.01,1032.5,100.0,18.58451,30.853073,248.40463,250.93071,2023-02-08,10,Stockholm
3.915,0.0,0.01,1032.4,100.0,21.218632,32.839024,255.2564,257.33493,2023-02-08,11,Stockholm
4.1150002,0.0,0.01,1032.5,100.0,20.870687,32.136932,255.00487,257.0535,2023-02-08,12,Stockholm
4.165,0.0,0.01,1032.0,100.0,19.137648,30.124065,253.61038,255.4655,2023-02-08,13,Stockholm
4.1150002,0.0,0.01,1031.2,100.0,14.336861,25.12016,241.50446,244.5367,2023-02-08,14,Stockholm
4.065,0.0,0.01,1030.9,100.0,15.192682,27.059933,233.67308,236.94417,2023-02-08,15,Stockholm
3.665,0.0,0.01,1030.6,100.0,15.7908325,28.167557,226.8476,231.22581,2023-02-08,16,Stockholm
3.315,0.0,0.01,1029.7,100.0,16.831684,29.546328,221.53168,226.97493,2023-02-08,17,Stockholm
3.165,0.0,0.01,1029.2,100.0,17.81909,31.63087,224.9999,228.69148,2023-02-08,18,Stockholm
2.9650002,0.0,0.01,1028.4,100.0,17.84816,31.311722,221.72942,225.46576,2023-02-08,19,Stockholm
2.515,0.0,0.01,1027.7,100.0,18.864824,32.32992,221.90585,225.45108,2023-02-08,20,Stockholm
1.865,0.0,0.01,1026.8,45.0,19.862083,34.145008,223.53127,227.56381,2023-02-08,21,Stockholm
0.114999995,0.0,0.01,1025.9,100.0,21.94524,38.439167,221.00899,225.3794,2023-02-08,22,Stockholm
-0.435,0.0,0.01,1024.8,100.0,22.915916,40.482,223.72705,226.08084,2023-02-08,23,Stockholm
-0.035000004,0.0,0.01,1023.8,100.0,23.950148,41.668346,227.43669,230.25786,2023-02-09,0,Stockholm
0.415,0.0,0.01,1022.8,100.0,24.43761,43.057266,224.9999,227.37187,2023-02-09,1,Stockholm
0.465,0.0,0.01,1021.6,100.0,24.850431,43.38261,218.53021,220.96219,2023-02-09,2,Stockholm
0.415,0.0,0.01,1020.7,100.0,24.569836,43.34974,219.05313,221.63345,2023-02-09,3,Stockholm
0.315,0.0,0.01,1019.8,100.0,24.627789,43.6551,217.87505,220.65245,2023-02-09,4,Stockholm
0.265,0.0,0.01,1018.5,100.0,23.688984,42.224483,216.34755,219.11755,2023-02-09,5,Stockholm
0.16499999,0.0,0.01,1018.2,100.0,23.4,41.392174,216.86998,220.06071,2023-02-09,6,Stockholm
0.915,0.0,0.01,1017.1,100.0,23.893261,41.643456,210.81564,214.7892,2023-02-09,7,Stockholm
1.365,0.0,0.01,1016.7,100.0,23.770906,41.33107,215.13428,217.56866,2023-02-09,8,Stockholm
1.865,0.0,0.01,1016.1,100.0,23.469128,40.571537,221.26851,221.04234,2023-02-09,9,Stockholm
2.115,0.0,0.01,1015.7,100.0,22.961115,39.463947,221.18582,223.89127,2023-02-09,10,Stockholm
2.365,0.0,0.01,1014.6,100.0,23.557316,40.30071,218.79657,221.37842,2023-02-09,11,Stockholm
2.065,0.0,0.01,1015.0,100.0,20.929594,35.309376,229.18501,230.7928,2023-02-09,12,Stockholm
1.815,0.0,0.01,1014.6,100.0,22.322903,38.16679,232.206,234.21094,2023-02-09,13,Stockholm
1.915,0.0,0.01,1013.9,100.0,20.767975,36.304707,236.3099,239.62096,2023-02-09,14,Stockholm
1.615,0.0,0.01,1013.1,94.0,21.203358,37.372437,229.82083,234.0131,2023-02-09,15,Stockholm
1.115,0.0,0.01,1012.1,12.0,22.159746,39.413013,226.97493,230.93153,2023-02-09,16,Stockholm
1.065,0.0,0.01,1011.1,0.0,23.1774,41.1614,226.88817,230.3228,2023-02-09,17,Stockholm
1.2650001,0.0,0.01,1010.1,3.0,24.195107,42.406715,226.80872,229.82083,2023-02-09,18,Stockholm
1.5150001,0.0,0.01,1008.7,20.0,25.20257,43.89048,225.57864,228.99101,2023-02-09,19,Stockholm
1.865,0.0,0.01,1007.0,41.0,26.230639,45.58373,223.3317,226.59998,2023-02-09,20,Stockholm
2.2150002,0.0,0.01,1005.2,100.0,27.059933,46.590454,220.68388,224.0609,2023-02-09,21,Stockholm
2.915,0.3,0.01,1003.3,94.0,29.407835,49.873966,230.46387,230.56512,2023-02-09,22,Stockholm
1.665,0.6,0.01,1002.9,98.0,29.620802,49.341015,249.36237,249.05244,2023-02-09,23,Stockholm
2.265,0.1,0.01,1004.5,100.0,31.394394,51.69229,273.9451,275.19434,2023-02-10,0,Stockholm
1.365,0.0,0.01,1005.4,0.0,29.957968,49.97262,274.13458,276.20334,2023-02-10,1,Stockholm
0.565,0.0,0.01,1006.5,0.0,28.66694,48.473167,277.21417,278.97253,2023-02-10,2,Stockholm
-0.035000004,0.0,0.01,1007.7,0.0,28.266306,46.58489,276.58185,278.4431,2023-02-10,3,Stockholm
-0.385,0.0,0.01,1008.8,42.0,27.059933,46.28206,273.814,275.35574,2023-02-10,4,Stockholm
-0.585,0.0,0.01,1009.5,100.0,25.982424,45.996956,273.9724,276.2906,2023-02-10,5,Stockholm
-0.23500001,0.0,0.01,1010.4,100.0,27.343414,45.82193,279.0902,280.86847,2023-02-10,6,Stockholm
0.114999995,0.0,0.01,1012.2,66.0,26.368616,44.862988,284.22598,287.27182,2023-02-10,7,Stockholm
0.465,0.0,0.01,1013.8,0.0,23.83896,40.30071,284.87573,288.75873,2023-02-10,8,Stockholm
1.165,0.0,0.01,1015.1,0.0,22.027763,36.061146,281.3099,284.45245,2023-02-10,9,Stockholm
1.665,0.0,0.01,1016.3,0.0,20.929596,34.875435,273.9451,277.7118,2023-02-10,10,Stockholm
2.065,0.0,0.01,1016.9,92.0,20.316889,32.619255,277.1249,280.8138,2023-02-10,11,Stockholm
2.115,0.0,0.01,1017.1,94.0,18.72346,29.69727,271.10168,276.2634,2023-02-10,12,Stockholm
1.9649999,0.0,0.01,1017.4,99.0,18.72346,30.344814,271.10168,274.76355,2023-02-10,13,Stockholm
1.365,0.0,0.01,1017.3,100.0,16.56,28.496904,270.0,273.6214,2023-02-10,14,Stockholm
0.065,0.0,0.01,1017.2,100.0,13.276144,25.764534,257.4712,262.7758,2023-02-10,15,Stockholm
-1.085,0.0,0.01,1016.8,100.0,13.779114,26.729847,236.7251,244.47034,2023-02-10,16,Stockholm
-1.0350001,0.0,0.01,1015.7,100.0,15.281989,28.876396,226.90913,234.13008,2023-02-10,17,Stockholm
-0.835,0.0,0.01,1014.1,100.0,15.629971,29.28418,218.45374,226.49428,2023-02-10,18,Stockholm
-0.585,0.1,0.01,1012.3,100.0,15.986593,28.79325,215.83774,222.46638,2023-02-10,19,Stockholm
-0.835,0.8,0.01,1009.7,100.0,15.683776,28.241077,189.24603,197.04912,2023-02-10,20,Stockholm
0.065,1.4,0.01,1006.7,100.0,20.211363,35.728977,184.08554,192.2157,2023-02-10,21,Stockholm
1.2650001,0.8,0.02,1003.9,100.0,20.858265,36.388504,201.25058,205.80447,2023-02-10,22,Stockholm
1.2149999,0.5,0.02,1001.7,100.0,17.49615,31.259941,216.6342,218.45374,2023-02-10,23,Stockholm
2.615,0.2,0.03,1001.2,100.0,18.430452,32.846916,257.5926,260.53775,2023-02-11,0,Stockholm
3.315,0.0,0.03,1000.6,100.0,18.416384,33.31508,274.48453,276.20334,2023-02-11,1,Stockholm
3.615,0.0,0.03,1000.6,100.0,17.298738,30.735231,282.01144,283.54794,2023-02-11,2,Stockholm
3.565,0.1,0.02,1000.9,100.0,17.193533,31.311722,289.5732,289.47665,2023-02-11,3,Stockholm
3.065,0.2,0.02,1001.4,100.0,15.9134655,28.90107,322.3523,320.55997,2023-02-11,4,Stockholm
1.5150001,0.0,0.02,1002.7,62.0,18.218275,31.435646,330.39563,330.49936,2023-02-11,5,Stockholm
-0.585,0.0,0.02,1004.5,95.0,17.418196,30.861471,341.93942,343.0446,2023-02-11,6,Stockholm
-1.585,0.0,0.02,1006.9,100.0,16.676977,28.948118,346.2637,349.24908,2023-02-11,7,Stockholm
-1.2349999,0.0,0.02,1008.9,100.0,18.35647,29.122198,348.6901,351.4693,2023-02-11,8,Stockholm
-0.735,0.0,0.02,1010.9,97.0,15.827721,24.535524,342.80136,345.5559,2023-02-11,9,Stockholm
-0.185,0.0,0.02,1013.3,100.0,18.671474,28.348713,340.86627,342.25522,2023-02-11,10,Stockholm
0.215,0.0,0.02,1014.8,71.0,17.114204,25.744402,337.75092,339.53763,2023-02-11,11,Stockholm
0.114999995,0.0,0.02,1016.5,3.0,17.076298,25.620771,341.56494,342.838,2023-02-11,12,Stockholm
0.415,0.0,0.02,1018.1,43.0,15.042659,22.768398,338.9624,341.56494,2023-02-11,13,Stockholm
0.315,0.0,0.02,1019.5,5.0,12.074766,19.33639,333.43503,335.8209,2023-02-11,14,Stockholm
-1.135,0.0,0.02,1021.2,0.0,10.296251,19.862083,306.46933,316.46872,2023-02-11,15,Stockholm
-2.835,0.0,0.02,1022.6,16.0,11.592895,22.26477,295.76926,309.09384,2023-02-11,16,Stockholm
-3.385,0.0,0.02,1023.8,0.0,10.948973,21.915691,297.4075,312.33694,2023-02-11,17,Stockholm
-3.835,0.0,0.02,1024.6,37.0,10.390226,20.46941,284.03625,304.24908,2023-02-11,18,Stockholm
-3.9850001,0.0,0.02,1025.7,92.0,11.304229,22.406927,279.16226,293.6821,2023-02-11,19,Stockholm
-4.1349998,0.0,0.02,1026.6,99.0,10.308831,21.09305,282.09473,297.43964,2023-02-11,20,Stockholm
-4.535,0.0,0.02,1027.3,100.0,9.3876505,17.709658,274.39862,296.56497,2023-02-11,21,Stockholm
-4.785,0.0,0.02,1027.6,93.0,8.4042845,15.716793,260.13425,290.0953,2023-02-11,22,Stockholm
-5.035,0.0,0.02,1027.5,99.0,9.387651,14.417988,237.52882,267.13766,2023-02-11,23,Stockholm
-5.1349998,0.0,0.02,1027.8,100.0,10.685391,22.66857,237.38077,249.55037,2023-02-12,0,Stockholm
-4.485,0.0,0.02,1027.7,100.0,13.493999,27.579382,223.91916,234.02751,2023-02-12,1,Stockholm
-3.935,0.0,0.02,1027.5,100.0,15.273505,30.699368,224.9999,230.7106,2023-02-12,2,Stockholm
-3.435,0.0,0.02,1027.2,100.0,15.30741,30.676142,228.81418,234.07141,2023-02-12,3,Stockholm
-2.935,0.0,0.02,1026.6,100.0,14.255272,29.01743,224.9999,232.56136,2023-02-12,4,Stockholm
-2.135,0.0,0.02,1026.2,100.0,13.746156,28.167557,224.9999,231.22581,2023-02-12,5,Stockholm
-1.935,0.0,0.02,1025.8,100.0,13.246826,27.217524,227.20262,232.52374,2023-02-12,6,Stockholm
-2.185,0.0,0.02,1025.7,100.0,13.891522,28.01531,238.78166,244.09354,2023-02-12,7,Stockholm
-0.935,0.0,0.02,1025.5,100.0,13.708391,26.415268,246.80139,252.55272,2023-02-12,8,Stockholm
0.315,0.0,0.02,1024.7,100.0,14.654254,33.441265,242.176,255.66454,2023-02-12,9,Stockholm
1.815,0.0,0.02,1024.0,100.0,11.770403,28.73242,246.57129,254.74483,2023-02-12,10,Stockholm
3.365,0.0,0.02,1023.3,100.0,12.57426,21.605999,256.75946,259.43903,2023-02-12,11,Stockholm
4.1150002,0.0,0.02,1023.0,100.0,12.959999,20.883104,270.0,270.98773,2023-02-12,12,Stockholm
4.165,0.0,0.02,1022.8,100.0,12.979984,21.24305,266.82022,269.029,2023-02-12,13,Stockholm
3.765,0.0,0.02,1022.5,100.0,15.856356,28.623962,272.6025,276.49924,2023-02-12,14,Stockholm
2.665,0.0,0.02,1023.0,100.0,17.057314,32.335934,277.2749,281.5601,2023-02-12,15,Stockholm
1.565,0.0,0.02,1022.9,100.0,16.215992,32.6411,267.45526,276.96817,2023-02-12,16,Stockholm
1.2650001,0.0,0.02,1022.9,96.0,17.015474,34.454838,276.07236,280.84027,2023-02-12,17,Stockholm
1.2149999,0.0,0.02,1023.2,96.0,17.731598,35.728977,275.82623,282.2157,2023-02-12,18,Stockholm
1.165,0.0,0.02,1023.2,100.0,17.731598,35.538033,275.82623,283.47318,2023-02-12,19,Stockholm
1.065,0.0,0.02,1023.1,100.0,17.339897,34.597477,274.76355,282.01144,2023-02-12,20,Stockholm
1.015,0.0,0.02,1023.0,97.0,17.015474,34.404022,276.07236,283.30917,2023-02-12,21,Stockholm
1.015,0.0,0.02,1022.8,100.0,17.313717,35.16225,273.57626,280.6196,2023-02-12,22,Stockholm
1.065,0.0,0.02,1022.9,100.0,17.313717,35.16225,273.57626,280.6196,2023-02-12,23,Stockholm
1.2650001,0.0,0.02,1023.1,100.0,18.0036,34.979332,271.14572,278.88058,2023-02-13,0,Stockholm
1.2149999,0.0,0.02,1022.8,100.0,17.283749,34.213257,271.19345,278.47107,2023-02-13,1,Stockholm
1.115,0.0,0.02,1022.5,100.0,16.954432,33.68069,273.65216,280.46912,2023-02-13,2,Stockholm
1.115,0.0,0.02,1022.3,100.0,17.015474,33.46645,276.07236,281.7934,2023-02-13,3,Stockholm
1.065,0.0,0.02,1022.2,100.0,16.394829,32.396,278.84174,284.8084,2023-02-13,4,Stockholm
0.965,0.0,0.02,1022.4,100.0,16.167967,31.655441,281.5601,287.19864,2023-02-13,5,Stockholm
0.915,0.0,0.02,1022.4,100.0,16.394829,31.700449,278.84174,285.14102,2023-02-13,6,Stockholm
0.615,0.0,0.02,1022.7,100.0,16.039202,30.659237,279.0394,285.6682,2023-02-13,7,Stockholm
1.2650001,0.0,0.02,1022.8,99.0,15.39184,29.620802,280.78424,286.23242,2023-02-13,8,Stockholm
2.665,0.0,0.02,1023.3,98.0,13.363711,36.785236,274.63538,290.0311,2023-02-13,9,Stockholm
3.9650002,0.0,0.02,1023.6,100.0,12.287555,32.69664,275.04236,290.62997,2023-02-13,10,Stockholm
5.215,0.0,0.02,1023.8,100.0,12.6462,28.883131,274.89902,292.72977,2023-02-13,11,Stockholm
5.215,0.0,0.02,1024.2,100.0,12.7279215,28.745949,278.13,292.06796,2023-02-13,12,Stockholm
5.815,0.0,0.02,1024.8,100.0,13.493999,41.48912,279.21094,300.79315,2023-02-13,13,Stockholm
6.165,0.0,0.02,1025.1,100.0,16.746773,31.75355,295.46332,302.96942,2023-02-13,14,Stockholm
5.215,0.0,0.02,1025.4,100.0,16.516901,32.730316,290.40997,299.66663,2023-02-13,15,Stockholm
